1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
,,,,,,,,,,,,,,9,,,2,,,,,,,,2,,,9,,,,
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,11
,,,,,,,,,,,,11,,,11,,,,,,,,,,,,,,11,,,11
,,,,,,,,,,,,11,,,11,10,,,,,5,,,,,10,,,11,,,11
,,,,,,,,,,,,11,,,11,,,,,,,,,,,,,,11,,,11
,,,,,,,,,,,,11,,,11,,,,,,,,,,,,,,11,,,11
,,,,,,,,,,,,11,,,11,,,,,,,,,,,,,,11,,,11
,,,,,,,,,,,,11,,,11,11,11,11,11,11,,,,11,11,11,11,11,11,,,11
,,,,,,,,,,,,11,,,,,13,,,,,,,,13,,,,,,,11
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,,14,,,,,,,,,,,,,,14,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,
