1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,6,,,,,,6,,,,6,,,,,,6,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,1,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,11,11,11,11,11,,,,,,,,,,11,11,11,11,11,,11
,,,,,,,,,,,11,,11,8,,,11,,,,,,,,,,11,8,,,11,,11
,,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,,11,,11,,,,11,,,,,,,,,,11,,,,11,,11
,,,,,,,,,,,11,,11,11,11,11,11,,,,,,,,,,11,11,11,11,11,,11
,,,,,,,,,,,11,,,,,,,13,,,,,,13,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,3,,,,,,,,,,,,,,,,,,3,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,2,,,11,,,,,,11,2,,,,,,,11
,,,,,,,,,,,11,11,11,11,11,,,,11,,,,,,11,,,,11,11,11,11,11
,,,,,,,,,,,,,,,11,,,,11,,,,,,11,,,,11,,,,
,,,,,,,,,,,,,,,11,11,11,11,11,,,,,,11,11,11,11,11,,,,
