,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,11,10,,,2,,,1,,,,,2,,,10,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,10,,,3,,,,,,,,3,,,10,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,9,,,12,,,,,,,,12,,,8,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,11,11,11,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,15,,,12,,,15,,,,,,,11
,,,,,,,,,,,11,,11,11,,,,,,,,,,,,11,11,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,9,,,,,10,,,,,9,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,11,11,11,11,11,,,,,,,,11,11,11,11,11,11
,,,,,,,,,,,11,,,8,,,,,,,,,,8,,,,,11
,,,,,,,,,,,11,,,,,,,11,11,11,11,11,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,11,11,11,11,11,,,,,,,,11,11,11,11,11,11
