,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,,,,,,
,,,,,,,,,,,,,,,,11,1,,,,,11,,,,,,
,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,,,,,,
,,,,,,,,,,,,,3,,,8,,,8,,,3,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,13,,,,12,,,12,,,12,,,12,,,,13,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,11,,,,,,,,,,,,,11,,,
,,,,,,,,,12,,,11,,,,,,,,,,,,,11,12,,
,,,,,,,,,,,,11,,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,8,,,,,8,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,11,11,11,11,11,11,11,11,,,11,,,
,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,9,,,,,,,10,,,,,,,9,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
