,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,,,11,11,11,11,11
,,,,,,,,11,10,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,,12,,,,,,,,,,,,12,,,,,,,11
,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,11,11
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11,
,,,,,,,,,11,,,,11,15,,,11,1,,,,,11,15,,,11,,,,11,
,,,,,,,,,11,,,,11,,,,11,,,,,,11,,,,11,,,,11,
,,,,,,,,,11,,,,11,,,,11,,,,,,11,,,,11,,,,11,
,,,,,,,,,11,,,,11,,,,11,,,,,,11,,,,11,,,,11,
,,,,,,,,,11,,,,,,,,11,,,,,,11,,,,,,,,11,
,,,,,,,,,11,12,,,,,,,11,11,11,11,11,11,11,,,,,12,,,11,
,,,,,,,,,11,,,,,,,8,,,,,,8,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,11,11,11,11,11,,,,,,,,,11,
,,,,,,,,,11,2,,,,,,,,11,5,,,11,,,,,,2,,,11,
,,,,,,,,,11,,,,,,,,,11,,,,11,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,11,,,,11,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,11,11,11,11,11,,,,,,,,,11,
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11,
,,,,,,,,,11,,,,11,,,,,,,,,,,,,,11,,,,11,
,,,,,,,,,11,,,,11,12,,,8,,,,8,,,12,,,11,,,,11,
,,,,,,,,,11,,,,11,,,,,,,,,,,,,,11,,,,11,
,,,,,,,,,11,,,,11,,,,,,,,,,,,,,11,,,,11,
,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,,,,11,11
,,,,,,,,11,8,,,,,,,,,,,,,,,,,,,,8,,,11
,,,,,,,,11,,,,,,,,,11,,,11,,,11,,,,,,,,,11
,,,,,,,,11,,,,,11,11,11,11,11,,,11,,,11,11,11,11,11,,,,,11
,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,,,11,11,11,11,11
