,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,
,,,,,,,,,,11,14,,,8,,,1,,,,,8,,,14,,,11,,
,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11,,
,,,,,,,,,,11,,,,,,,,,,,,,,,,,,11,,
,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,11,12,,,3,,,,,3,,,12,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,,,,11,,,
,,,,,,,,,11,9,,,,,,,,,,,,,,,,,9,,,11
,,,,,,,,,11,,,,,8,,,9,,,9,,,8,,,,,,,11
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,11,11,11,11,,,,,,,,,,,,,,,11,11,11,11
,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,,,,,
,,,,,,,,,,,,,,14,,,,,,,,,14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
