3,,,,,,,,,,,,,,,,,,,
,,,,,,,46,,,,,,,,,,,,
47,47,49,47,43,43,,,46,,,,,,,,,,11,
47,49,47,49,43,43,43,,,47,,,,9,11,11,,11,11,11
,,,,,,43,47,47,47,47,9,9,9,11,11,11,,11,
,,,,,,43,47,47,47,47,9,9,9,11,11,11,,,
47,47,49,49,43,43,43,,,,47,,9,9,11,11,11,,,
47,49,47,49,49,43,,,46,46,,,,9,11,11,,,,
,,49,,,,,46,46,,,,,,,,,,11,
,,47,49,,,,46,46,,,,,,,,,11,11,11
,,49,49,49,,,,,46,,,,9,9,11,,,11,
47,47,47,49,43,43,43,,,,46,,9,9,9,11,11,,,
,,49,47,43,43,43,46,46,46,46,9,9,9,9,11,11,,,
,,47,49,43,43,43,43,46,46,46,9,9,9,9,11,11,,,
47,47,49,47,43,43,43,,,,46,,,9,9,11,11,,11,
,,47,49,43,,,,,46,,,,,,,11,11,11,11
,,47,49,,,,,46,,,,,9,9,11,,,11,
,,49,,,,,46,46,46,,,,,,,,,,
,,,,,,,,,,46,46,,,,,11,11,11,
,,,,,,,,,,,,9,9,9,11,11,11,11,11
,,,,,,,,,,,,,,,,11,11,11,
