,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,
,,,,,,,,,,,,,9,,,,,,,,9,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,10,,,11,,,,1,,,,,,,,11,10,,,,,,
,,,,,,,,,,,,11,9,,,,,,,,9,,,11,,,,,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,,,,,
,,,,,,,,11,11,11,11,11,,,,,,,,,,,,11,11,11,11,11,,,
,,,,,,,,11,9,,,11,11,11,11,,,,,,11,11,11,11,9,,,11,,,
,,,,,,,,11,,,,11,13,,,,13,,,,13,,,11,,,,11,,,
,,,,,,,,11,,,,11,,,,,,,,,,,,11,,,,11,,,
,,,,,,,,11,11,11,11,11,,,,,,,,,,,,11,11,11,11,11,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,13,,,11,9,,,10,,,9,,,11,13,,,,,,,
,,,,,,,,,,,,,11,,,,,,,,,,11,,,,,,,,
,,,,,,,,,,,,,11,,,,,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,2,,,3,,,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,11,11,,,,,,,,,,11,11,,,,,,,
