,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,,,,,,,,,11,3,,,12,,,13,,,,,,,,13,,,12,,,11
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,11,10,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,11,,,,,,,,,,,,,,,,,11,11,11,11,11
,,,,,,,,,11,8,,,,,,11,11,11,11,11,11,11,11,11,11,11,,,,
,,,,,,,,,11,,,,,,,11,13,,,12,,,8,,,11,,,,
,,,,,,,,,11,,,,,,,11,,,,,,,,,,11,,,,
,,,,,,,,,11,3,,,,,,11,,,,,,,,,,11,,,,
,,,,,,,,,11,,,,,,,,,,,,,,,,,11,,,,
,,,,,,,,,11,,,,,,,,,,,2,,,,,,11,,,,
,,,,,,,,,11,,,,,,,,,,,,,,,,,11,,,,
,,,,,,,,,11,11,11,11,11,11,11,11,,,,,,,,,,11,,,,
,,,,,,,,,,,,,,,,11,,,,11,11,11,11,,,11,,,,
,,,,,,,,,,,,,,,,11,8,,,11,,,,,,11,,,,
,,,,,,,,,,,,,,,,11,,,,11,,,,,,11,,,,
,,,,,,,,,,,,,,,,11,,,,11,,,,,,11,,,,
,,,,,,,,,,,,,,,,11,11,11,11,11,,,11,11,11,11,,,,
,,,,,,,,,,,,,,,,,,,,11,,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,11,,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,11,,,11,,,,,,,
