,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
,,,,,,,,,,11,,,,,,,,1,,,,,,,,,,,,11
,,,,,,,,,,11,,,,9,,,,,,,,,,9,,,,,,11
,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,11,,11,2,,,,,,,,,,,,2,,,11,,11
,,,,,,,,,,11,,11,,,,10,,,,,,10,,,,,,11,,11
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,,,11,,,,11,11,11,11,11,11,11,11,11,,,,11,,
,,,,,,,,,,,,11,,,,8,,,,,,8,,,,,,11,,
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,11,,11,8,,,12,,,,,,14,,,9,,,11,,11
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,11,,11,,,,,,,,,,,,,,,,11,,11
,,,,,,,,,,11,,11,11,11,11,11,11,,,,,,11,11,11,11,11,11,,11
,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,11,11,11,11,11,11,11,11,,,,,,11,11,11,11,11,11,11,11
