,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
,,,,,,,,11,,,,,,,,,,,,,,,11,1,,,,,11
,,,,,,,,11,,15,,,14,,,14,,,14,,,,11,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,11,11,11,11,11,11,11
,,,,,,,,11,,8,,,13,,,15,,,13,,,11,8,,,10,,,11
,,,,,,,,11,,,,,,,,,,,,,,11,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,11,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,11,11,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,11,11,11
,,,,,,,,11,,12,,,12,,,,,3,,,,,,,2,,,11,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11,11
,,,,,,,,11,,,,,,,,11,11,,,,,,,,,,,11,11
,,,,,,,,11,,,,,,,,,,9,,,,,,,9,,,11,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11,11
,,,,,,,,11,,15,,,13,,,,,,,,,,,,,,,11,11
,,,,,,,,11,,,,,,,,,,3,,,,,,,2,,,11,11
,,,,,,,,11,,,,,,,,11,11,,,,,,,,,,,11,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,11,11
,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,11,11,11,11,11
