,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,11,11,11,11,11,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,
,,,,,,,,,,,,,,,,,1,,,,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,11,,,,2,,,11
,,,,,,,,11,13,,,11,,,,,11,11,11,11,11,11,,,,,,,11
,,,,,,,,11,,,,11,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,11,,,,,,,,,,,,,,3,,,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,9,,,9,,,9,,,,,,,,11
,,,,,,,,11,13,,,11,,,,,,,,,,,,,,2,,,11
,,,,,,,,11,,,,11,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,11,,,,,,15,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,13,,,11,,,,,,,,,,9,,,,,,,11
,,,,,,,,11,,,,11,,,,,,,,,,,,,,2,,,11
,,,,,,,,11,,,,11,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,11
,,,,,,,,,,,,9,,,11,11,15,,,11,11,9,,,,3,,,11
,,,,,,,,,,,,,,,11,11,,,,11,11,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
