,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,1,,,,,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,,,,,,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,,,,,,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,,,,,,11,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,15,,,,,14,,,,,8,,,,,2,,,,,2,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,8,,,,8,,,,,3,,,,3,,,,9,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,9,,,,9,,,,,9,,,,9,,,,9,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,12,,,,,12,,,,,13,,,,,13,,,,,13,,,,
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,11,11,11,11,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
