,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,10,,,1,,,,,10,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,11,14,,,,,,,,14,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,13,,,,,,,,13,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,9,,,,11,11,11,,9,,,11,,,
,,,,,,,,,,,,11,,,,,11,11,11,,,,,11,,,
,,,,,,,,,2,,,11,,,,,11,11,11,,,,,11,3,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,11,11,11,,,,,,11,11,11,11,,,
,,,,,,,,,2,,,11,8,,,,,,,,8,,,11,3,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,,,,,,,,,,,,11,,,
,,,,,,,,,,,,11,11,11,11,11,,,,11,11,11,11,11,,,
