3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,11,11,11,11,11
,,,,,,,,,,,11,2,,,11,,,,,,,,,,,,,,11,2,,,11
,,,,,,,,,,,11,,,,11,11,11,11,11,,,,,,11,11,11,11,11,,,,11
,,,,,,,,,,,11,,,,11,8,,,,,,,,,,8,,,11,,,,11
,,,,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,11,11,11,11,11
,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,9,,,,9,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,12,,,11,11,11,11,11,11,11,12,,,,,,,
,,,,,,,,,,,,,11,11,11,,,,11,,,,,,11,,,,11,11,11,,
,,,,,,,,,,,,,,,11,,,,11,,12,,,,11,,,,11,,,,
,,,,,,,,,,,,,,,11,,,,11,,,,,,11,,,,11,,,,
,,,,,,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,
