,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,11,11,11,11,11,11,11,,,,,,,
,,,,,,,,,,,,,,,11,1,,,,,11,,,,,,,
,,,,,,,,,,,,,,,11,,,,,,11,,,,,,,
,,,,,,,,,,,,,,,11,,,,,,11,9,,,,,,
,,,,,,,,,,,,,,,11,,,,,,11,,,,,,,
,,,,,,,,,,,,,,,11,,,,,,11,,,,14,,,11
,,,,,,,,,,,,,,,11,10,,,,,,,,,,,,11
,,,,,,,,,,,,,,,11,,,,,9,,,,,,,,11
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,11,,,,11,,,,,,,,,11
,,,,,,,,,,,,,,,11,,,,11,11,11,11,11,11,11,,,11
,,,,,,,,,,,,,,,11,,,13,,,,,13,,,,,11
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,3,,,,,,,,,,,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,11,,,8,,,,,9,,,,,11
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,11,,,13,,,,,12,,,,,11
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,11
,,,,,,,,,,,,,,,11,,,,,,,,,,,,,11
