2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,,,,,,
,,,,,,,,,,,,,,,,,11,,,,,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,,11,,,1,,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,,11,,,,,,,,,,11,,,,,,
,,,,,,,,,,,,,11,8,,,11,,,,,,,,,,11,8,,,11,,
,,,,,,,,,,,,,11,,,,11,,,,,,,,,,11,,,,11,,
,,,,,,,,,,,,,11,,,,11,,,,,,,,,,11,,,,11,,
,,,,,,,,,,,,,,,,,11,,,,,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,,11,,,,2,,,,,,11,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,11,11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,12,,,11,11,11,11,11,11,11,11,11,11,11,12,,,,,
,,,,,,,,,,,3,,,,,,3,,,,,,,,3,,,,,,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
