2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,,,,,,,,
,,,,,,,,,,,,,,,,,,11,,,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,,,,,11,,1,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,,,,,11,,,,,,,,11,,,,,,,,
,,,,,,,,,,11,11,11,11,11,11,11,11,11,,,,,,,,11,11,11,11,11,11,11,11,11
,,,,,,,,,,11,2,,,,,,11,11,,,,,,,,11,11,,,,3,,,11
,,,,,,,,,,11,,,,,,,11,11,,,,,,,,11,11,,,,,,,11
,,,,,,,,,,11,,,,13,,,11,11,,,,,,,,11,11,13,,,,,,11
,,,,,,,,,,11,,,,,,,11,11,11,11,11,11,11,11,11,11,11,,,,,,,11
,,,,,,,,,,11,2,,,,,,,,,,,,,,,,,,,,3,,,11
,,,,,,,,,,11,,,,,,,,,,,12,,,,,,,,,,,,,11
,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,,,11,11,11,11,11
,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,11,,,,
,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,11,,,,
,,,,,,,,,,,,,,12,,,,,,,14,,,,,,,12,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,11,,,,
,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,11,,,,
,,,,,,,,,,11,11,11,11,11,,,,,,11,11,11,11,11,,,,,,11,11,11,11,11
,,,,,,,,,,11,3,,,,,,,,,11,,,,11,,,,,,,2,,,11
,,,,,,,,,,11,,,,,,,,,,11,,,,11,,,,,,,,,,11
,,,,,,,,,,11,,,,8,,,,,,,,,,,,,,9,,,,,,11
,,,,,,,,,,11,,,,,,,11,,,,,,,,,,11,,,,,,,11
,,,,,,,,,,11,3,,,,,,11,,,,,,,,,,11,,,,2,,,11
,,,,,,,,,,11,,,,,,,11,,,,,,,,,,11,,,,,,,11
,,,,,,,,,,11,,,,,,,11,,,,,,,,,,11,,,,,,,11
,,,,,,,,,,11,11,11,11,11,11,11,11,,,,,,,,,,11,11,11,11,11,11,11,11
