,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,11,1,,,,,,,3,,,,,3,,,,,3,,,,,11
,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,11,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,11
,,,,,,,11,,,,,,,11,,13,,,14,,,14,,,14,,,,,11
,,,,,,,11,2,,,2,,,11,,,,,,,,,,,,,,,,11
,,,,,,,11,,,,,,,11,,,,,,,,,,,,,,,,11
,,,,,,,11,,,,,,,11,,,,,,,,,,,,,,,,11
,,,,,,,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,11
,,,,,,,11,14,,,14,,,,,,,,,,,,,,,,,,,11
,,,,,,,11,,,,,,,,,13,,,15,,,11,11,11,11,11,11,11,11,11
,,,,,,,11,,,,,,,,,,,,,,,11,15,,,,15,,,11
,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,11
,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,11
,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,11
,,,,,,,11,8,,,,,10,,,10,,,8,,,11,15,,,,15,,,11
,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,11
,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,11
