,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,11,11,11,11,11,11,11,,,,,,,,
,,,,,,,,,,,,,,11,1,,,,,11,,,,,,,,
,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,
,,,,,,,,,,,,,,11,,,,,,11,,,,,,,,
,,,,,,,,,,,10,,,11,11,11,11,11,11,11,10,,,,,,,
,,,,,,,,,,,,,,8,,,,2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,11,11,11,11,,,,,,,,11,11,11,11,,,,
,,,,,,,,,,11,,,,,,,,,,,,,,11,,,,
,,,,,,,,,,11,,14,,,,14,,,,14,,,,11,,,,
,,,,,,,,,,11,,,,,,,,,,,,,,11,,,,
,,,,,,,,,,11,,,,,,,,,,,,,,11,,,,
,,,,,,,,,,11,,,,,11,,,,11,,,,,11,,,,
,,,,,,,,,,14,,,,14,,,,14,,,,14,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,11,,,,,,,,,,,,,,,,11,,,
,,,,,,,,,11,,,,,,,,,,,,,,,,11,,,
,,,,,,,2,,,,,8,,,,8,,,,,8,,,,,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,11,11,,,,,,,,,,,,,11,11,,,
