1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,,,,3,,,,3,,,,2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,
,,,,,,,,,,,,,,11,,11,,11,,11,,11,,11,,11,,11,,11,,,
,,,,,,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
,,,,,,,,,,,11,2,,,11,13,,,,1,,,,,,13,,,11,2,,,11
,,,,,,,,,,,11,,,,11,,,,,,,,,,,,,,11,,,,11
,,,,,,,,,,,11,,,,11,,,,,,,,,,,,,,11,,,,11
,,,,,,,,,,,11,,,11,11,,,,,,,,,,,,,,11,11,,,11
,,,,,,,,,,,11,,,11,,,,,,,,,,,,,,,,11,,,11
,,,,,,,,,,,11,,,11,,,,,,,,,,,,,,,,11,,,11
,,,,,,,,,,,11,,,11,,,,12,,,15,,,12,,,,,,11,,,11
,,,,,,,,,,,11,,9,,,,,,,,,,,,,,,,9,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,,,,,,,11,11,11,11,11,11,11,11,11,,,,,,,11
,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,11
,,,,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,11,11,11,11,11
,,,,,,,,,,,11,8,,,11,,,,,,,,,,,,,,11,8,,,11
,,,,,,,,,,,11,,,,11,11,11,11,11,,,,,,11,11,11,11,11,,,,11
,,,,,,,,,,,11,,,,11,,,,11,,,,,,11,,,,11,,,,11
,,,,,,,,,,,11,11,11,11,11,,,,,,,,,,,,,,11,11,11,11,11
